organization_id,organization_size,industry,number_of_employees,number_of_endpoints,number_of_servers,cloud_usage_percentage,remote_worker_percentage,critical_asset_count,mfa_coverage,privileged_account_mfa,privileged_access_management,password_policy_score,access_review_frequency_days,least_privilege_enforced,sso_adoption_percentage,asset_inventory_coverage,asset_discovery_frequency_days,data_classification_implemented,critical_asset_identification,endpoint_protection_coverage,firewall_deployment,network_segmentation,encryption_at_rest,encryption_in_transit,security_awareness_training,secure_configuration_baselines,vulnerability_scanning_frequency_days,patch_frequency_days,average_patch_delay,critical_vulnerability_remediation_time,penetration_testing_frequency_months,siem_deployed,soc_coverage_hours,security_monitoring,edr_coverage,automated_alerting,log_retention_days,incident_response_plan,incident_response_testing,dedicated_ir_team,mean_time_to_detect,mean_time_to_respond,backup_frequency_hours,offline_backup,backup_testing_frequency_months,disaster_recovery_plan,recovery_time_objective_hours,recovery_point_objective_hours,vendor_risk_management,third_party_access_controls,supply_chain_monitoring,previous_incidents_count,previous_data_breach,ransomware_history,data_source,risk_score,risk_level,baseline_score
ORG-02547,medium,energy,464,753,48,63.2,42.2,9,59.8,False,True,4,93,False,57.8,49.2,34,True,False,82.4,True,True,37.8,72.2,True,False,35,25,18,17,0,True,0,True,44.6,True,248,True,False,False,89.0,34.0,12,True,3,True,36.0,14.0,True,False,True,2,True,False,SYNTHETIC,35.9,Moderate,36.8
ORG-02548,medium,technology,552,749,72,39.0,36.8,17,81.1,True,True,4,93,True,87.5,71.1,20,True,True,92.3,True,True,55.8,83.3,True,False,27,28,43,8,6,True,16,True,56.6,True,294,True,True,True,97.0,29.0,1,True,6,True,26.0,7.0,True,True,True,1,True,False,SYNTHETIC,20.3,Low,19.0
ORG-02549,medium,energy,201,313,25,37.7,44.0,6,49.3,False,False,3,86,True,41.3,65.7,34,False,True,60.3,True,True,57.0,72.9,True,True,46,31,21,21,12,True,24,True,71.4,True,256,True,True,False,90.0,40.0,6,True,12,True,57.0,13.0,True,True,False,0,False,False,SYNTHETIC,35.9,Moderate,35.3
ORG-02550,medium,healthcare,786,1067,95,68.0,45.3,24,43.4,False,False,3,61,True,54.8,39.4,27,False,True,57.7,True,True,35.4,56.8,False,False,59,46,43,17,6,True,0,True,47.5,False,254,False,False,True,93.0,49.0,12,True,12,True,36.0,17.0,True,True,False,0,False,False,SYNTHETIC,46.6,Moderate,46.0
ORG-02551,small,energy,31,39,2,84.1,76.2,3,40.2,False,False,3,152,False,31.9,37.5,53,False,True,52.8,True,True,55.6,42.8,False,False,59,32,53,21,6,False,8,True,27.1,False,188,False,False,False,152.0,38.0,24,True,3,False,44.0,17.0,False,False,True,2,False,False,SYNTHETIC,62.4,High,61.6
ORG-02552,small,manufacturing,35,47,3,58.2,23.0,1,18.1,False,False,1,205,False,8.3,30.0,56,True,True,34.0,True,False,16.2,18.5,False,False,71,42,78,20,12,False,8,True,0.0,False,81,False,False,False,181.0,93.0,6,True,0,False,74.0,20.0,False,True,False,2,False,False,SYNTHETIC,83.6,Critical,76.0
ORG-02553,medium,government,890,1190,87,64.8,66.5,21,68.7,False,False,3,111,False,31.2,66.4,34,False,True,56.5,True,False,17.2,60.5,True,False,62,24,54,21,0,True,0,True,48.1,False,249,False,False,True,85.0,69.0,12,False,6,True,40.0,11.0,True,False,True,0,False,True,SYNTHETIC,59.8,High,56.7
ORG-02554,medium,technology,369,630,73,60.8,44.3,18,29.2,False,False,3,113,True,46.0,38.8,40,True,True,67.3,True,False,36.5,54.9,False,True,41,26,33,25,12,True,0,True,62.1,True,237,False,False,True,72.0,39.0,12,True,6,False,30.0,15.0,False,True,False,2,True,False,SYNTHETIC,53.4,High,53.4
ORG-02555,small,government,39,54,2,55.5,78.8,4,27.2,False,False,2,151,False,10.9,24.9,59,False,True,38.7,True,False,39.0,29.3,False,False,86,69,58,32,24,False,0,False,6.1,False,89,False,False,False,171.0,108.0,24,False,0,False,49.0,23.0,False,False,False,2,True,False,SYNTHETIC,91.6,Critical,87.0
ORG-02556,large,energy,16255,30244,2889,83.3,43.1,583,41.3,False,False,3,124,True,23.2,38.4,47,True,False,57.9,False,False,42.4,56.4,True,True,72,43,59,24,12,False,16,True,33.6,False,249,True,True,False,98.0,53.0,12,False,0,False,46.0,12.0,True,False,False,0,False,False,SYNTHETIC,63.8,High,63.6
ORG-02557,medium,technology,1009,1259,111,73.8,38.2,27,44.9,False,False,2,135,False,26.2,25.5,43,False,False,45.8,True,False,0.0,53.4,False,False,69,57,70,36,12,True,8,True,44.8,True,72,False,False,False,170.0,91.0,12,False,3,False,50.0,17.0,False,False,True,2,True,False,SYNTHETIC,76.8,Critical,76.8
ORG-02558,medium,technology,962,1683,91,31.2,35.7,19,28.7,False,False,3,134,False,46.5,30.8,55,True,False,28.6,True,False,28.9,42.0,True,False,90,54,65,21,0,False,8,True,29.5,False,174,False,False,False,179.0,69.0,24,True,12,False,48.0,21.0,False,False,False,1,True,False,SYNTHETIC,72.5,High,72.9
ORG-02559,small,retail,69,94,2,64.0,44.6,3,25.6,False,False,3,143,False,24.2,28.3,69,True,False,36.0,True,False,18.2,41.2,True,True,77,50,48,34,24,False,0,False,17.4,False,118,False,False,True,163.0,72.0,6,False,0,True,53.0,16.0,False,True,False,3,False,False,SYNTHETIC,80.1,Critical,75.9
ORG-02560,large,finance,7768,12075,2191,78.7,37.9,441,98.3,True,True,5,37,True,60.3,91.5,16,True,True,93.2,True,True,94.1,100.0,True,True,7,7,6,1,12,True,16,True,87.2,True,393,True,True,True,27.0,1.0,12,True,6,True,7.0,7.0,True,True,False,0,False,False,SYNTHETIC,4.8,Low,7.3
ORG-02561,large,technology,10256,16763,2024,91.2,36.8,407,59.7,False,False,4,89,True,78.4,62.4,21,True,False,76.2,True,True,57.6,75.9,True,True,19,35,54,15,12,False,24,True,54.1,False,277,True,True,True,78.0,39.0,12,True,6,False,32.0,5.0,True,False,True,2,True,False,SYNTHETIC,42.6,Moderate,40.0
ORG-02562,medium,finance,518,766,81,54.0,45.4,20,68.0,True,True,3,121,True,67.6,63.5,29,True,True,62.4,True,True,52.1,71.1,True,True,44,45,29,8,6,True,0,True,74.3,False,316,True,True,True,106.0,73.0,12,False,3,True,38.0,12.0,False,True,False,0,False,False,SYNTHETIC,32.1,Moderate,33.5
ORG-02563,small,energy,113,127,8,66.7,37.1,5,45.5,False,False,3,164,False,12.5,41.2,51,True,False,52.1,True,False,22.5,42.1,True,True,86,52,60,32,12,False,0,False,19.1,False,173,True,True,False,132.0,106.0,24,True,12,False,50.0,21.0,False,True,False,0,False,False,SYNTHETIC,71.7,High,69.7
ORG-02564,medium,retail,2281,3565,307,83.2,0.0,64,77.8,True,True,4,95,True,47.7,61.1,26,False,False,78.2,True,True,34.3,69.8,True,True,38,36,50,13,6,True,16,True,72.0,True,252,True,False,False,57.0,49.0,6,True,6,True,15.0,13.0,False,True,False,2,True,False,SYNTHETIC,29.5,Moderate,30.0
ORG-02565,large,energy,22430,34817,4262,69.3,49.1,855,100.0,True,True,4,45,True,89.8,100.0,14,True,True,100.0,True,True,89.8,81.8,True,True,16,13,4,10,12,True,16,True,76.0,False,400,True,True,True,30.0,1.0,6,True,3,True,9.0,0.5,True,True,True,0,False,False,SYNTHETIC,8.4,Low,8.4
ORG-02566,medium,healthcare,1024,1538,116,95.0,40.4,24,87.8,True,True,5,58,True,71.5,73.4,18,False,True,83.9,True,True,100.0,76.4,True,True,23,23,26,11,0,True,16,True,87.9,False,355,True,True,True,10.0,13.0,12,True,6,True,19.0,6.0,True,True,True,0,False,False,SYNTHETIC,14.1,Low,12.9
ORG-02567,small,manufacturing,76,76,4,46.1,8.5,1,0.0,False,False,1,183,False,22.2,20.0,67,False,False,19.6,True,False,9.5,13.6,False,False,90,63,81,37,6,False,16,True,0.0,False,77,False,False,False,175.0,132.0,72,False,6,False,83.0,27.0,False,False,False,2,False,True,SYNTHETIC,99.9,Critical,90.6
ORG-02568,medium,energy,1075,1786,153,40.0,16.0,34,100.0,True,True,4,40,True,78.3,59.0,1,True,True,85.9,True,True,100.0,93.6,True,True,24,18,18,2,0,True,24,True,95.6,True,358,True,True,True,1.0,2.0,6,True,1,True,1.0,5.0,True,True,True,0,False,False,SYNTHETIC,3.9,Low,6.6
ORG-02569,small,manufacturing,27,36,2,62.2,26.4,1,7.6,False,False,2,220,False,0.0,22.7,62,False,False,12.7,True,True,28.9,23.8,False,False,86,56,70,29,24,False,0,False,17.5,False,137,True,False,False,180.0,106.0,12,False,6,False,60.0,17.0,False,True,False,1,True,False,SYNTHETIC,90.7,Critical,83.0
ORG-02570,medium,retail,1054,1553,114,28.1,36.6,28,86.9,True,True,4,55,True,73.8,70.2,19,True,True,87.7,True,True,57.4,91.5,True,True,20,7,23,6,0,True,8,True,73.9,True,358,True,True,True,69.0,54.0,24,True,6,True,19.0,5.0,True,True,True,1,False,False,SYNTHETIC,12.2,Low,15.6
ORG-02571,large,healthcare,10604,25490,2050,67.8,46.2,411,72.8,False,False,4,87,True,51.2,65.6,28,True,True,79.6,False,True,55.2,80.1,True,False,25,20,25,16,6,True,8,True,60.2,True,329,True,True,True,68.0,44.0,24,True,3,True,15.0,9.0,False,True,False,0,False,False,SYNTHETIC,28.3,Moderate,29.4
ORG-02572,small,retail,38,55,4,100.0,53.5,1,10.2,False,False,2,172,False,39.5,20.0,45,True,False,18.3,False,True,46.0,36.6,False,False,56,50,70,30,12,False,0,False,29.6,False,14,True,False,False,176.0,108.0,6,False,3,True,49.0,24.0,False,False,True,2,False,False,SYNTHETIC,91.8,Critical,78.1
ORG-02573,large,education,5541,11738,976,74.5,5.0,202,15.5,False,False,2,172,True,41.2,22.8,48,False,False,57.6,False,False,42.0,51.3,True,True,61,46,50,29,12,False,8,True,38.9,False,174,True,False,False,146.0,105.0,12,False,3,False,67.0,18.0,False,False,True,3,False,True,SYNTHETIC,76.6,Critical,72.7
ORG-02574,small,energy,70,88,3,93.6,48.0,5,33.1,False,False,3,175,True,22.8,22.2,41,False,True,39.3,True,False,29.3,65.3,True,False,69,53,64,32,12,False,0,False,14.9,False,159,False,False,True,127.0,91.0,12,True,1,True,51.0,21.0,True,True,False,3,True,False,SYNTHETIC,62.1,High,60.7
ORG-02575,small,finance,21,22,1,83.6,53.3,5,32.1,False,False,2,170,False,48.5,45.5,51,False,True,46.6,True,True,34.4,32.1,False,False,59,52,60,21,12,True,0,True,41.4,True,170,True,False,False,151.0,76.0,12,False,1,True,34.0,20.0,True,True,False,3,False,False,SYNTHETIC,61.3,High,61.4
ORG-02576,small,retail,101,102,4,39.2,54.2,5,16.8,False,False,2,192,False,30.5,20.0,65,False,False,12.0,False,False,7.0,25.2,False,True,83,62,43,35,12,False,0,False,12.2,False,36,False,False,False,142.0,136.0,12,False,3,False,59.0,27.0,False,False,False,0,False,False,SYNTHETIC,94.0,Critical,87.4
ORG-02577,medium,energy,967,1366,158,73.1,84.4,34,29.8,False,False,2,121,False,48.9,28.4,45,True,False,37.3,True,False,37.3,51.4,False,False,51,37,45,28,24,False,0,False,44.6,False,145,False,False,False,104.0,85.0,1,False,3,True,45.0,22.0,False,True,True,1,False,False,SYNTHETIC,76.3,Critical,75.5
ORG-02578,small,technology,56,82,6,65.0,50.2,5,55.8,False,False,3,95,True,56.6,41.1,33,True,True,49.5,True,True,43.7,53.4,True,True,52,38,29,16,0,False,0,False,45.3,False,213,True,False,False,119.0,85.0,6,False,12,True,45.0,22.0,True,True,True,1,True,True,SYNTHETIC,50.3,High,51.6
ORG-02579,medium,manufacturing,270,414,39,53.0,27.4,11,80.5,True,True,3,88,True,70.7,62.1,16,True,True,43.6,True,True,64.6,74.0,True,True,48,43,36,12,12,False,8,True,84.2,False,225,True,True,False,70.0,63.0,12,False,6,True,16.0,10.0,False,False,False,0,False,False,SYNTHETIC,40.4,Moderate,41.1
ORG-02580,large,technology,8498,19838,3026,40.3,13.7,609,34.5,False,False,3,130,False,40.4,41.7,46,True,True,41.0,False,False,48.5,64.7,False,False,69,61,59,12,0,True,8,True,32.2,True,216,False,False,True,124.0,82.0,12,True,6,False,49.0,12.0,True,False,True,3,False,False,SYNTHETIC,60.5,High,57.3
ORG-02581,medium,finance,512,921,99,72.8,30.3,20,72.1,True,True,4,86,True,70.4,59.0,23,True,True,78.5,True,True,68.0,77.0,False,True,22,37,24,8,24,True,24,True,60.0,True,279,True,True,False,46.0,39.0,6,True,3,False,9.0,10.0,False,True,True,2,False,False,SYNTHETIC,28.3,Moderate,26.9
ORG-02582,small,government,26,36,2,72.6,4.7,3,65.8,True,True,3,126,True,44.3,55.0,46,True,False,49.5,True,False,42.5,59.5,False,False,56,21,48,22,0,False,0,False,38.7,False,241,False,False,False,61.0,53.0,6,True,6,False,30.0,16.0,True,False,True,2,True,False,SYNTHETIC,51.2,High,52.1
ORG-02583,medium,energy,515,668,41,45.6,27.3,9,58.5,True,True,2,133,False,53.4,39.7,43,False,True,62.4,True,True,17.9,45.9,True,False,58,39,54,13,12,False,0,False,50.1,False,177,False,False,True,126.0,65.0,6,False,3,False,44.0,19.0,True,False,False,3,False,False,SYNTHETIC,56.7,High,55.4
ORG-02584,medium,government,191,239,22,56.1,52.2,7,66.7,False,False,4,142,False,58.5,53.0,36,False,True,65.2,False,False,49.5,68.4,True,True,49,47,31,23,24,True,24,True,65.3,True,244,False,False,False,150.0,44.0,24,True,3,False,38.0,12.0,True,False,False,1,False,False,SYNTHETIC,47.7,Moderate,49.2
ORG-02585,small,education,32,36,1,77.0,38.7,7,6.2,False,False,2,181,True,25.7,31.4,53,True,False,31.4,True,False,44.1,34.1,False,False,74,61,67,23,0,False,0,False,24.3,False,144,True,True,True,190.0,98.0,6,False,0,False,54.0,21.0,False,False,False,1,True,False,SYNTHETIC,87.7,Critical,76.0
ORG-02586,medium,finance,361,553,57,57.9,48.7,17,90.5,True,True,4,23,True,100.0,74.7,10,True,True,90.9,True,True,84.8,100.0,True,True,20,15,2,6,6,True,8,True,90.0,True,315,True,True,True,21.0,16.0,6,True,12,True,10.0,1.0,True,True,True,1,True,False,SYNTHETIC,14.1,Low,11.3
ORG-02587,large,technology,6828,13181,1547,65.2,15.6,313,74.7,True,True,3,105,True,65.0,51.0,20,False,True,85.7,True,True,32.4,69.4,True,True,49,43,37,23,12,True,16,True,85.2,True,241,True,True,False,71.0,15.0,6,True,12,False,30.0,16.0,True,True,True,2,False,False,SYNTHETIC,28.0,Moderate,28.7
ORG-02588,small,education,41,43,2,76.0,63.6,3,10.2,False,False,1,188,False,11.6,20.7,74,False,False,13.7,True,False,26.7,31.4,False,False,103,45,97,33,12,False,0,False,0.2,False,141,False,False,False,168.0,110.0,72,False,3,False,60.0,28.0,True,False,False,4,True,False,SYNTHETIC,100.0,Critical,87.9
ORG-02589,small,government,15,18,1,55.0,9.6,2,29.9,False,False,3,132,True,63.9,43.1,36,True,True,69.4,True,True,69.2,70.4,False,False,41,32,16,16,24,True,16,True,54.9,True,295,True,False,False,103.0,23.0,24,True,6,True,41.0,7.0,True,False,False,0,False,False,SYNTHETIC,41.2,Moderate,42.2
ORG-02590,medium,healthcare,445,626,41,56.1,28.1,9,47.7,False,True,3,111,True,36.9,32.0,43,False,True,46.9,True,False,54.7,47.6,True,True,48,49,49,9,12,False,0,False,31.5,False,193,False,False,True,90.0,49.0,24,False,1,False,50.0,6.0,True,False,True,3,False,True,SYNTHETIC,54.7,High,56.4
ORG-02591,large,finance,10586,23746,2408,74.4,17.3,484,61.0,True,True,4,94,True,39.6,81.9,31,False,True,78.8,True,True,90.1,67.7,False,True,44,27,45,11,6,True,24,True,53.5,True,266,False,False,False,58.0,31.0,24,False,6,True,26.0,11.0,True,True,True,1,False,False,SYNTHETIC,35.0,Moderate,35.4
ORG-02592,small,government,34,44,1,72.7,76.4,3,26.7,False,False,2,185,True,29.0,22.5,58,False,False,19.9,True,False,17.9,40.4,False,True,85,59,53,30,12,True,16,True,10.7,True,120,True,True,False,179.0,88.0,24,True,6,False,64.0,16.0,False,False,False,1,True,False,SYNTHETIC,66.3,High,68.6
ORG-02593,medium,healthcare,537,826,92,30.1,58.7,20,61.1,True,True,4,75,False,67.6,64.7,30,False,True,83.4,True,True,65.4,54.5,False,True,46,14,39,12,12,True,24,True,69.1,True,301,True,False,True,6.0,47.0,6,False,0,True,19.0,15.0,True,True,True,0,False,False,SYNTHETIC,28.8,Moderate,33.2
ORG-02594,large,finance,4030,7333,1260,95.0,70.1,255,91.8,True,True,4,28,True,69.4,72.2,24,True,True,92.4,True,True,46.6,67.0,True,True,18,16,11,5,12,True,24,True,59.4,True,293,True,False,True,32.0,18.0,24,True,12,True,12.0,3.0,True,True,True,1,False,False,SYNTHETIC,15.2,Low,15.5
ORG-02595,small,government,28,31,1,55.9,100.0,1,47.2,False,True,3,108,False,41.7,43.2,45,False,False,55.0,True,False,42.1,51.3,False,True,56,39,43,14,12,False,0,False,60.5,False,210,True,True,True,107.0,60.0,1,True,6,False,39.0,14.0,False,False,True,1,True,False,SYNTHETIC,56.0,High,55.7
ORG-02596,small,energy,78,78,5,22.9,22.9,2,53.7,False,False,3,122,True,38.0,49.3,15,True,True,75.9,True,True,47.4,52.5,False,True,61,23,27,23,24,True,8,True,75.3,True,273,True,False,True,89.0,37.0,6,True,3,True,29.0,9.0,True,False,False,0,False,False,SYNTHETIC,41.9,Moderate,40.1
ORG-02597,small,energy,2,2,1,70.0,36.2,9,76.1,True,True,3,109,True,48.2,61.9,16,True,False,68.8,True,True,49.0,68.1,False,True,62,22,15,12,12,True,0,True,52.8,False,241,True,True,False,58.0,44.0,12,True,6,True,24.0,7.0,False,True,True,3,True,False,SYNTHETIC,31.7,Moderate,32.1
ORG-02598,small,manufacturing,23,24,1,25.2,32.9,1,23.1,False,False,1,196,False,4.6,20.0,47,False,False,23.8,True,False,32.6,19.3,True,False,79,61,99,33,0,False,0,False,21.2,False,55,False,False,True,159.0,78.0,24,False,3,False,62.0,15.0,False,False,False,2,False,False,SYNTHETIC,86.9,Critical,82.7
ORG-02599,medium,healthcare,899,1489,136,68.3,28.5,28,22.8,False,False,3,136,False,41.8,34.8,49,True,False,37.2,True,False,41.5,54.4,False,False,64,58,33,28,0,True,24,True,49.3,True,146,False,False,False,136.0,75.0,12,True,6,True,41.0,23.0,False,False,False,3,False,False,SYNTHETIC,60.4,High,62.3
ORG-02600,small,healthcare,11,14,1,67.6,44.3,1,63.8,False,False,3,82,False,52.8,59.0,27,False,False,51.7,True,True,34.9,67.2,True,True,27,27,23,14,24,False,0,False,67.8,False,333,True,False,False,79.0,38.0,24,False,12,True,38.0,14.0,True,True,True,1,False,False,SYNTHETIC,50.1,High,52.3
ORG-02601,small,finance,30,31,1,63.9,79.2,3,47.3,False,False,2,185,True,33.6,40.1,34,False,True,44.6,True,True,43.8,49.1,True,False,59,58,46,22,12,False,8,True,30.1,False,160,True,False,True,104.0,92.0,1,True,6,False,51.0,17.0,True,False,False,0,False,False,SYNTHETIC,54.4,High,53.5
ORG-02602,small,manufacturing,13,13,1,77.4,33.7,3,18.2,False,False,2,198,False,0.0,20.0,62,False,False,23.8,True,False,1.2,16.7,True,False,99,77,76,41,0,False,16,True,8.1,False,52,False,False,True,172.0,110.0,6,False,0,False,70.0,22.0,False,False,False,3,False,True,SYNTHETIC,93.5,Critical,82.6
ORG-02603,small,technology,164,219,15,87.1,38.1,6,91.4,True,True,4,60,False,95.1,80.0,10,True,True,92.0,True,True,66.2,77.7,True,True,6,12,16,17,12,True,16,True,54.5,True,361,True,True,False,54.0,21.0,12,True,3,True,25.0,0.5,True,True,True,0,False,False,SYNTHETIC,20.4,Low,20.7
ORG-02604,small,retail,31,33,1,61.9,0.5,1,33.9,False,False,2,169,False,23.6,21.9,50,False,False,59.7,False,True,19.7,11.5,False,True,71,53,61,28,0,False,8,True,26.4,False,99,False,False,False,168.0,97.0,6,False,12,True,63.0,17.0,False,False,False,0,False,False,SYNTHETIC,85.2,Critical,78.2
ORG-02605,small,finance,52,64,3,66.4,15.8,5,67.7,False,False,3,73,True,69.1,66.3,16,False,True,68.2,True,True,63.9,68.7,True,True,24,27,41,16,12,True,0,True,69.1,True,236,True,False,False,44.0,44.0,1,False,1,False,25.0,13.0,True,True,False,0,False,True,SYNTHETIC,46.2,Moderate,43.7
ORG-02606,large,finance,9606,23160,3852,72.2,29.4,773,100.0,True,True,5,68,True,70.9,71.1,23,True,True,93.3,True,True,80.6,90.9,True,True,22,7,14,5,6,True,24,True,72.8,True,336,True,True,False,30.0,10.0,12,True,6,True,12.0,0.5,True,True,True,0,False,False,SYNTHETIC,10.1,Low,11.0
ORG-02607,small,finance,83,95,3,100.0,0.0,2,54.4,False,False,2,108,False,89.2,58.5,42,True,False,33.3,True,False,40.6,51.3,True,True,51,45,38,21,0,False,0,False,38.4,False,228,True,True,False,97.0,51.0,24,True,3,False,41.0,11.0,True,True,False,1,False,False,SYNTHETIC,55.5,High,55.1
ORG-02608,medium,healthcare,602,910,47,76.1,48.5,10,33.9,False,False,2,133,False,11.0,35.7,45,False,True,32.1,True,False,54.7,36.1,True,False,51,40,72,32,6,True,8,True,37.5,True,190,False,False,False,118.0,87.0,6,False,3,True,55.0,18.0,False,False,False,6,True,False,SYNTHETIC,70.7,High,69.4
ORG-02609,medium,technology,566,809,62,86.1,61.9,16,83.6,True,True,4,67,True,69.0,73.5,22,True,True,55.8,True,True,88.3,84.2,True,True,28,5,39,11,6,True,0,True,90.8,True,360,True,True,True,46.0,37.0,24,True,3,True,18.0,8.0,True,True,True,0,False,False,SYNTHETIC,15.8,Low,18.5
ORG-02610,small,energy,90,132,3,87.9,92.5,1,51.8,True,True,4,83,True,52.7,59.3,34,True,True,45.4,True,True,56.8,68.6,True,True,47,28,35,11,0,True,0,True,53.6,True,234,True,True,True,99.0,65.0,12,True,12,False,36.0,11.0,True,False,False,1,False,False,SYNTHETIC,32.4,Moderate,34.5
ORG-02611,small,education,9,11,1,17.1,41.3,1,38.1,False,False,3,126,False,50.9,40.5,39,True,False,37.6,True,True,31.9,34.7,True,True,52,32,39,20,0,False,0,False,50.7,False,116,True,True,False,113.0,69.0,24,False,3,True,44.0,9.0,False,False,False,2,False,False,SYNTHETIC,60.9,High,62.4
ORG-02612,large,finance,5569,10940,1257,86.8,26.7,256,89.8,True,True,3,66,True,65.5,88.0,20,False,True,74.2,True,True,88.0,100.0,True,True,21,16,33,5,12,True,24,True,88.3,True,277,True,True,True,19.0,29.0,12,True,0,True,31.0,6.0,True,True,True,0,False,False,SYNTHETIC,14.1,Low,13.2
ORG-02613,large,government,4707,8507,1579,43.5,64.4,319,58.4,False,True,4,81,True,54.9,39.0,23,True,True,72.0,True,False,57.2,78.4,True,True,26,33,38,12,12,True,24,True,39.6,True,231,True,False,True,114.0,51.0,1,True,1,False,12.0,5.0,True,False,True,2,False,False,SYNTHETIC,35.1,Moderate,35.3
ORG-02614,large,energy,9406,14905,2697,73.2,18.6,540,17.9,False,False,3,171,False,38.5,23.6,43,False,False,30.4,True,False,19.8,37.6,True,False,87,57,39,29,6,True,24,True,23.0,True,116,False,False,False,158.0,96.0,24,True,3,True,55.0,24.0,True,False,False,4,True,False,SYNTHETIC,65.8,High,61.8
ORG-02615,medium,retail,715,1094,111,64.1,25.0,27,37.3,False,False,2,121,False,27.6,23.3,62,False,False,40.6,True,False,13.2,59.9,False,False,67,42,46,31,0,False,16,True,31.5,False,120,True,False,False,138.0,88.0,12,False,12,False,57.0,21.0,False,False,False,2,False,False,SYNTHETIC,83.3,Critical,78.8
ORG-02616,small,retail,155,230,6,90.0,63.7,8,32.7,False,False,1,180,False,35.0,30.5,49,False,False,20.7,True,False,29.6,28.2,True,False,73,49,81,25,12,False,8,True,12.0,False,109,False,False,True,170.0,110.0,6,False,1,False,50.0,30.0,False,False,False,2,False,False,SYNTHETIC,85.1,Critical,80.2
ORG-02617,medium,healthcare,287,418,42,76.8,37.4,16,57.7,False,False,3,67,True,73.8,60.9,30,True,True,80.1,True,True,48.2,82.8,True,True,33,35,17,13,0,True,16,True,77.8,True,246,False,False,True,46.0,9.0,6,True,6,False,24.0,11.0,False,True,True,0,False,False,SYNTHETIC,33.8,Moderate,33.1
ORG-02618,large,finance,2946,4770,647,81.7,34.2,130,100.0,True,True,5,57,True,90.3,89.9,10,True,True,83.2,True,True,97.7,100.0,True,True,1,11,3,4,6,True,24,True,85.5,False,398,True,True,True,3.0,13.0,24,True,12,True,1.0,6.0,True,True,True,0,False,False,SYNTHETIC,5.4,Low,5.9
ORG-02619,large,government,5308,12555,1365,74.6,22.7,274,28.8,False,False,2,145,True,22.7,40.3,60,False,False,35.6,True,False,11.6,45.6,False,False,77,63,68,31,12,False,24,True,12.6,False,211,True,True,True,140.0,120.0,24,False,1,False,60.0,24.0,False,False,False,0,False,True,SYNTHETIC,83.3,Critical,73.3
ORG-02620,large,government,7704,13584,2087,50.6,68.9,419,26.9,False,False,2,155,False,33.7,47.4,39,False,False,50.2,True,False,42.4,34.2,False,True,57,42,33,21,24,False,24,True,46.8,False,159,False,False,True,119.0,93.0,24,True,3,True,49.0,18.0,True,True,True,3,False,False,SYNTHETIC,55.2,High,58.2
ORG-02621,medium,technology,689,1226,66,42.6,29.5,18,32.3,False,False,2,147,False,25.8,41.8,49,True,False,36.9,True,False,23.5,48.6,False,False,67,50,56,28,12,True,8,True,18.2,False,116,False,False,False,146.0,80.0,6,False,6,False,43.0,16.0,False,True,False,0,False,True,SYNTHETIC,84.1,Critical,76.5
